"REF_DATE","GEO","DGUID","Air carrier levels","Operating revenue and expenses","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","All other flight - related revenue","Dollars","81","thousands","3","v122615334","1.1.8","305980","","","","0"
"2020","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","All other revenue","Dollars","81","thousands","3","v122615335","1.1.9","1093589","","","","0"
"2020","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Total, operating expenses","Dollars","81","thousands","3","v122615336","1.1.10","15056910","","","","0"
"2020","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Maintenance, ground property and equipment","Dollars","81","thousands","3","v122615337","1.1.11","195338","","","","0"
"2020","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Aircraft operations","Dollars","81","thousands","3","v122615338","1.1.12","5290496","","","","0"
"2020","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Maintenance, flight equipment","Dollars","81","thousands","3","v122615339","1.1.13","2427292","","","","0"
"2020","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Depreciation","Dollars","81","thousands","3","v122615340","1.1.14","2415739","","","","0"
"2020","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","All other expenses","Dollars","81","thousands","3","v122615341","1.1.15","4718491","","","","0"
"2020","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Net income (loss)","Dollars","81","thousands","3","v122615342","1.1.16","-3776373","","","","0"
"2020","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Operating income (loss), net","Dollars","81","thousands","3","v122615343","1.1.17","-2908383","","","","0"
"2020","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Non-operating income (loss), net","Dollars","81","thousands","3","v122615344","1.1.18","-1773049","","","","0"
"2020","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Interest and discount income","Dollars","81","thousands","3","v122615345","1.1.19","151209","","","","0"
"2020","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Interest expenses","Dollars","81","thousands","3","v122615346","1.1.20","938439","","","","0"
"2020","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","All other non-operating income (loss), net","Dollars","81","thousands","3","v122615347","1.1.21","-985819","","","","0"
"2020","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Provision for income taxes","Dollars","81","thousands","3","v122615348","1.1.22","-905059","","","","0"
"2020","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Income (loss) before provision for income taxes","Dollars","81","thousands","3","v122615349","1.1.23","-4681432","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","Total, operating revenue, scheduled and charter services","Dollars","81","thousands","3","v122615350","1.2.1","10758159","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","Total, scheduled services","Dollars","81","thousands","3","v122615351","1.2.2","8767851","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","Passengers, scheduled services","Dollars","81","thousands","3","v122615352","1.2.3","7442355","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","Goods, scheduled services","Dollars","81","thousands","3","v122615353","1.2.4","1325496","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","Total, charter services","Dollars","81","thousands","3","v122615354","1.2.5","1074556","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","Passengers, charter services","Dollars","81","thousands","3","v122615355","1.2.6","469421","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","Goods, charter services","Dollars","81","thousands","3","v122615356","1.2.7","605136","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","All other flight - related revenue","Dollars","81","thousands","3","v122615357","1.2.8","87102","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","All other revenue","Dollars","81","thousands","3","v122615358","1.2.9","828650","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","Total, operating expenses","Dollars","81","thousands","3","v122615359","1.2.10","13775489","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","Maintenance, ground property and equipment","Dollars","81","thousands","3","v122615360","1.2.11","163778","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","Aircraft operations","Dollars","81","thousands","3","v122615361","1.2.12","4657212","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","Maintenance, flight equipment","Dollars","81","thousands","3","v122615362","1.2.13","2245508","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","Depreciation","Dollars","81","thousands","3","v122615363","1.2.14","2322728","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","All other expenses","Dollars","81","thousands","3","v122615364","1.2.15","4386264","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","Net income (loss)","Dollars","81","thousands","3","v122615365","1.2.16","","x","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","Operating income (loss), net","Dollars","81","thousands","3","v122615366","1.2.17","-3017330","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","Non-operating income (loss), net","Dollars","81","thousands","3","v122615367","1.2.18","-1771323","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","Interest and discount income","Dollars","81","thousands","3","v122615368","1.2.19","150122","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","Interest expenses","Dollars","81","thousands","3","v122615369","1.2.20","923952","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","All other non-operating income (loss), net","Dollars","81","thousands","3","v122615370","1.2.21","-997493","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","Provision for income taxes","Dollars","81","thousands","3","v122615371","1.2.22","","x","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Levels I and II","Income (loss) before provision for income taxes","Dollars","81","thousands","3","v122615372","1.2.23","-4788653","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","Total, operating revenue, scheduled and charter services","Dollars","81","thousands","3","v122615373","1.3.1","1390367","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","Total, scheduled services","Dollars","81","thousands","3","v122615374","1.3.2","324379","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","Passengers, scheduled services","Dollars","81","thousands","3","v122615375","1.3.3","233930","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","Goods, scheduled services","Dollars","81","thousands","3","v122615376","1.3.4","90449","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","Total, charter services","Dollars","81","thousands","3","v122615377","1.3.5","582173","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","Passengers, charter services","Dollars","81","thousands","3","v122615378","1.3.6","530964","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","Goods, charter services","Dollars","81","thousands","3","v122615379","1.3.7","51209","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","All other flight - related revenue","Dollars","81","thousands","3","v122615380","1.3.8","218878","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","All other revenue","Dollars","81","thousands","3","v122615381","1.3.9","264938","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","Total, operating expenses","Dollars","81","thousands","3","v122615382","1.3.10","1281421","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","Maintenance, ground property and equipment","Dollars","81","thousands","3","v122615383","1.3.11","31560","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","Aircraft operations","Dollars","81","thousands","3","v122615384","1.3.12","633285","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","Maintenance, flight equipment","Dollars","81","thousands","3","v122615385","1.3.13","181784","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","Depreciation","Dollars","81","thousands","3","v122615386","1.3.14","93011","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","All other expenses","Dollars","81","thousands","3","v122615387","1.3.15","332227","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","Net income (loss)","Dollars","81","thousands","3","v122615388","1.3.16","","x","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","Operating income (loss), net","Dollars","81","thousands","3","v122615389","1.3.17","108947","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","Non-operating income (loss), net","Dollars","81","thousands","3","v122615390","1.3.18","-1726","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","Interest and discount income","Dollars","81","thousands","3","v122615391","1.3.19","1087","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","Interest expenses","Dollars","81","thousands","3","v122615392","1.3.20","14486","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","All other non-operating income (loss), net","Dollars","81","thousands","3","v122615393","1.3.21","11673","","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","Provision for income taxes","Dollars","81","thousands","3","v122615394","1.3.22","","x","","","0"
"2020","Canada","2016A000011124","Canadian air carriers, Level III","Income (loss) before provision for income taxes","Dollars","81","thousands","3","v122615395","1.3.23","107221","","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Total, operating revenue, scheduled and charter services","Dollars","81","thousands","3","v122615327","1.1.1","12460114","","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Total, scheduled services","Dollars","81","thousands","3","v122615328","1.1.2","8408845","","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Passengers, scheduled services","Dollars","81","thousands","3","v122615329","1.1.3","6775155","","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Goods, scheduled services","Dollars","81","thousands","3","v122615330","1.1.4","1633690","","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Total, charter services","Dollars","81","thousands","3","v122615331","1.1.5","2594866","","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Passengers, charter services","Dollars","81","thousands","3","v122615332","1.1.6","1341106","","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Goods, charter services","Dollars","81","thousands","3","v122615333","1.1.7","1253760","","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","All other flight - related revenue","Dollars","81","thousands","3","v122615334","1.1.8","314751","","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","All other revenue","Dollars","81","thousands","3","v122615335","1.1.9","1141652","","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Total, operating expenses","Dollars","81","thousands","3","v122615336","1.1.10","15318004","","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Maintenance, ground property and equipment","Dollars","81","thousands","3","v122615337","1.1.11","217115","","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Aircraft operations","Dollars","81","thousands","3","v122615338","1.1.12","5883185","","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Maintenance, flight equipment","Dollars","81","thousands","3","v122615339","1.1.13","2205224","","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Depreciation","Dollars","81","thousands","3","v122615340","1.1.14","2180674","","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","All other expenses","Dollars","81","thousands","3","v122615341","1.1.15","4817158","","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Net income (loss)","Dollars","81","thousands","3","v122615342","1.1.16","","x","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Operating income (loss), net","Dollars","81","thousands","3","v122615343","1.1.17","-2857890","","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Non-operating income (loss), net","Dollars","81","thousands","3","v122615344","1.1.18","-855358","","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Interest and discount income","Dollars","81","thousands","3","v122615345","1.1.19","","x","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Interest expenses","Dollars","81","thousands","3","v122615346","1.1.20","","x","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","All other non-operating income (loss), net","Dollars","81","thousands","3","v122615347","1.1.21","213844","","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Provision for income taxes","Dollars","81","thousands","3","v122615348","1.1.22","-296634","","","","0"
"2021","Canada","2016A000011124","Total, Canadian air carriers, Levels I to III","Income (loss) before provision for income taxes","Dollars","81","thousands","3","v122615349","1.1.23","-3713248","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","Total, operating revenue, scheduled and charter services","Dollars","81","thousands","3","v122615350","1.2.1","10613471","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","Total, scheduled services","Dollars","81","thousands","3","v122615351","1.2.2","8069110","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","Passengers, scheduled services","Dollars","81","thousands","3","v122615352","1.2.3","6529457","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","Goods, scheduled services","Dollars","81","thousands","3","v122615353","1.2.4","1539654","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","Total, charter services","Dollars","81","thousands","3","v122615354","1.2.5","1739846","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","Passengers, charter services","Dollars","81","thousands","3","v122615355","1.2.6","","x","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","Goods, charter services","Dollars","81","thousands","3","v122615356","1.2.7","","x","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","All other flight - related revenue","Dollars","81","thousands","3","v122615357","1.2.8","56382","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","All other revenue","Dollars","81","thousands","3","v122615358","1.2.9","748132","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","Total, operating expenses","Dollars","81","thousands","3","v122615359","1.2.10","13616269","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","Maintenance, ground property and equipment","Dollars","81","thousands","3","v122615360","1.2.11","171129","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","Aircraft operations","Dollars","81","thousands","3","v122615361","1.2.12","4945156","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","Maintenance, flight equipment","Dollars","81","thousands","3","v122615362","1.2.13","1991017","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","Depreciation","Dollars","81","thousands","3","v122615363","1.2.14","2065595","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","All other expenses","Dollars","81","thousands","3","v122615364","1.2.15","4443373","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","Net income (loss)","Dollars","81","thousands","3","v122615365","1.2.16","","x","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","Operating income (loss), net","Dollars","81","thousands","3","v122615366","1.2.17","-3002799","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","Non-operating income (loss), net","Dollars","81","thousands","3","v122615367","1.2.18","-844653","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","Interest and discount income","Dollars","81","thousands","3","v122615368","1.2.19","","x","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","Interest expenses","Dollars","81","thousands","3","v122615369","1.2.20","","x","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","All other non-operating income (loss), net","Dollars","81","thousands","3","v122615370","1.2.21","","x","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","Provision for income taxes","Dollars","81","thousands","3","v122615371","1.2.22","-313890","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Levels I and II","Income (loss) before provision for income taxes","Dollars","81","thousands","3","v122615372","1.2.23","-3847452","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","Total, operating revenue, scheduled and charter services","Dollars","81","thousands","3","v122615373","1.3.1","1846643","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","Total, scheduled services","Dollars","81","thousands","3","v122615374","1.3.2","339735","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","Passengers, scheduled services","Dollars","81","thousands","3","v122615375","1.3.3","245698","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","Goods, scheduled services","Dollars","81","thousands","3","v122615376","1.3.4","94037","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","Total, charter services","Dollars","81","thousands","3","v122615377","1.3.5","855020","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","Passengers, charter services","Dollars","81","thousands","3","v122615378","1.3.6","","x","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","Goods, charter services","Dollars","81","thousands","3","v122615379","1.3.7","","x","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","All other flight - related revenue","Dollars","81","thousands","3","v122615380","1.3.8","258369","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","All other revenue","Dollars","81","thousands","3","v122615381","1.3.9","393520","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","Total, operating expenses","Dollars","81","thousands","3","v122615382","1.3.10","1701735","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","Maintenance, ground property and equipment","Dollars","81","thousands","3","v122615383","1.3.11","45987","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","Aircraft operations","Dollars","81","thousands","3","v122615384","1.3.12","938029","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","Maintenance, flight equipment","Dollars","81","thousands","3","v122615385","1.3.13","214207","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","Depreciation","Dollars","81","thousands","3","v122615386","1.3.14","115079","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","All other expenses","Dollars","81","thousands","3","v122615387","1.3.15","373785","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","Net income (loss)","Dollars","81","thousands","3","v122615388","1.3.16","116948","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","Operating income (loss), net","Dollars","81","thousands","3","v122615389","1.3.17","144909","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","Non-operating income (loss), net","Dollars","81","thousands","3","v122615390","1.3.18","-10705","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","Interest and discount income","Dollars","81","thousands","3","v122615391","1.3.19","685","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","Interest expenses","Dollars","81","thousands","3","v122615392","1.3.20","","x","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","All other non-operating income (loss), net","Dollars","81","thousands","3","v122615393","1.3.21","","x","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","Provision for income taxes","Dollars","81","thousands","3","v122615394","1.3.22","17255","","","","0"
"2021","Canada","2016A000011124","Canadian air carriers, Level III","Income (loss) before provision for income taxes","Dollars","81","thousands","3","v122615395","1.3.23","134204","","","","0"
